# GroupWork Activity Corpus = 1071 scenes x 50 IWs
33.47,116.63,430.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,189.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.84,0.00,10.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.24,0.00,0.00,106.49,0.00,0.00,36.51
31.83,101.68,500.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.47,0.00,7.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.92,0.00,0.00,96.37,0.00,0.00,30.95
30.89,101.50,499.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.78,0.00,6.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.89,0.00,0.00,84.73,0.00,0.00,29.13
29.09,95.59,470.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.02,0.00,4.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.96,0.00,0.00,68.99,0.00,0.00,26.60
27.86,89.01,438.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,294.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.95,0.00,3.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,0.00,0.00,54.18,0.00,0.00,24.77
29.05,101.23,335.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,360.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.26,0.00,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.85,0.00,0.00,60.74,0.00,0.00,28.17
30.01,111.33,283.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,396.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.67,0.00,6.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.39,0.00,0.00,55.18,0.00,0.00,27.11
27.14,97.49,294.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,412.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.37,0.00,8.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.10,0.00,0.00,44.22,0.00,0.00,24.12
27.38,67.91,320.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,395.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.43,0.00,12.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.91,0.00,0.00,43.81,0.00,0.00,25.19
31.37,27.45,287.25,150.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.39,0.00,14.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.57,0.00,0.00,59.80,0.00,0.00,23.53
31.83,0.00,126.44,407.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,267.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.39,0.00,16.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.34,0.00,0.00,38.90,0.00,0.00,17.68
29.91,0.00,0.00,557.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,258.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.09,0.00,19.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.80,0.00,0.00,29.91,0.00,0.00,16.24
30.70,0.00,0.00,595.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,207.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.18,0.00,21.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.42,0.00,0.00,41.23,0.00,0.00,15.79
33.30,0.00,0.00,646.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.12,0.00,24.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.98,0.00,0.00,57.09,0.00,0.00,16.18
37.27,0.00,0.00,702.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.85,0.00,27.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.74,0.00,0.00,75.57,0.00,0.00,19.67
30.54,0.00,0.00,531.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184.81,0.00,0.00,0.00,0.00,36.81,0.00,65.00,0.00,21.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.79,0.00,0.00,90.84,0.00,0.00,20.36
20.23,0.00,0.00,319.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,265.76,0.00,0.00,0.00,0.00,103.95,0.00,39.04,0.00,11.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.23,0.00,132.64,78.55,0.00,0.00,16.93
16.52,0.00,0.00,243.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,307.83,0.00,0.00,0.00,0.00,120.33,0.00,29.81,0.00,9.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.06,0.00,172.05,74.35,0.00,0.00,15.80
15.72,0.00,0.00,242.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,306.18,0.00,0.00,0.00,0.00,119.69,0.00,29.65,0.00,9.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,171.13,78.60,0.00,0.00,16.79
13.98,0.00,0.00,198.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,323.76,0.00,0.00,0.00,0.00,126.56,0.00,31.36,0.00,10.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.96,0.00,180.96,85.38,0.00,0.00,18.51
12.56,0.00,0.00,90.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,358.88,0.00,0.00,0.00,0.00,140.28,0.00,34.76,0.00,11.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.14,0.00,200.59,117.25,0.00,0.00,21.36
12.59,0.00,0.00,29.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,371.96,0.00,0.00,0.00,0.00,145.40,0.00,36.46,0.00,11.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.59,0.00,207.90,149.31,0.00,0.00,22.57
12.40,0.00,0.00,89.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,342.94,0.00,0.00,0.00,0.00,134.05,0.00,35.61,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.40,0.00,191.68,148.06,0.00,0.00,21.61
12.60,0.00,0.00,149.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,317.53,0.00,0.00,0.00,0.00,124.12,0.00,33.72,0.00,11.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,0.00,177.47,141.53,0.00,0.00,20.38
12.18,0.00,0.00,203.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,298.29,0.00,0.00,0.00,0.00,116.60,0.00,31.33,0.00,10.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.44,0.00,166.72,132.96,0.00,0.00,17.40
12.86,0.00,0.00,281.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228.14,0.00,0.00,0.00,0.00,105.80,0.00,31.23,0.00,11.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.18,0.00,175.97,128.95,0.00,0.00,15.43
17.46,0.00,0.00,445.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.13,0.00,0.00,0.00,0.00,56.36,0.00,39.90,0.00,15.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.97,0.00,98.25,153.12,0.00,0.00,16.46
23.67,0.00,0.00,661.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.17,0.00,22.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.79,0.00,0.00,197.49,0.00,0.00,20.71
21.76,0.00,0.00,670.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.02,0.00,22.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.50,0.00,0.00,190.55,0.00,0.00,21.01
20.82,0.00,0.00,689.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.68,0.00,21.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.11,0.00,0.00,171.94,0.00,0.00,21.59
20.31,0.00,0.00,726.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.99,0.00,20.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.19,0.00,0.00,129.16,0.00,0.00,24.37
18.56,0.00,0.00,687.65,0.00,0.00,0.00,0.00,0.00,0.00,46.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.81,0.00,0.00,0.00,0.00,12.11,0.00,0.00,0.00,0.00,0.00,59.73,0.00,16.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.49,0.00,0.00,77.48,0.00,0.00,23.41
17.54,0.00,0.00,560.57,0.00,0.00,0.00,0.00,0.00,0.00,114.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.92,0.00,0.00,0.00,0.00,12.53,0.00,45.11,0.00,0.00,0.00,54.30,0.00,13.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.19,0.00,0.00,47.62,0.00,0.00,23.39
13.84,0.00,0.00,376.63,0.00,0.00,0.00,0.00,0.00,0.00,105.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.94,0.00,0.00,0.00,0.00,11.53,0.00,209.07,0.00,0.00,0.00,46.12,0.00,11.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.92,0.00,0.00,25.37,0.00,0.00,20.75
14.00,0.00,0.00,240.28,0.00,0.00,0.00,0.00,0.00,0.00,106.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,248.06,0.00,0.00,0.00,0.00,11.66,0.00,281.49,0.00,0.00,0.00,43.55,0.00,10.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,15.55,0.00,0.00,21.77
17.68,0.00,0.00,112.29,0.00,0.00,0.00,0.00,0.00,0.00,121.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315.65,0.00,0.00,0.00,0.00,13.26,0.00,320.07,0.00,0.00,0.00,47.75,0.00,10.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.84,0.00,0.00,6.19,0.00,0.00,26.53
20.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,329.42,0.00,0.00,0.00,0.00,13.54,0.00,326.71,0.00,0.00,0.00,48.74,0.00,9.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.03,0.00,0.00,0.00,0.00,0.00,26.17
20.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,199.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,389.35,0.00,0.00,0.00,0.00,12.48,0.00,301.16,0.00,0.00,0.00,41.60,0.00,4.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.32,0.00,0.00,0.00,0.00,0.00,21.63
21.52,0.00,98.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,172.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,377.33,0.00,0.00,0.00,0.00,10.76,0.00,259.68,0.00,0.00,0.00,33.72,0.00,2.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.17,0.00,0.00,0.00,0.00,0.00,17.22
22.76,0.00,203.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,332.49,0.00,0.00,0.00,0.00,9.48,0.00,228.82,0.00,0.00,0.00,29.08,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.32,0.00,0.00,0.00,0.00,0.00,15.17
23.54,0.00,223.09,72.87,0.00,0.00,0.00,0.00,0.00,0.00,134.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,292.60,0.00,0.00,0.00,0.00,8.41,0.00,202.91,0.00,0.00,0.00,24.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.17,0.00,0.00,0.00,0.00,0.00,11.77
25.40,0.00,229.79,114.32,0.00,0.00,0.00,0.00,0.00,0.00,105.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.21,0.00,0.00,0.00,0.00,0.00,0.00,209.01,0.00,0.00,0.00,28.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.51,0.00,0.00,0.00,0.00,0.00,10.39
26.64,0.00,258.61,128.65,0.00,0.00,0.00,0.00,0.00,0.00,66.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,261.86,0.00,0.00,0.00,0.00,0.00,0.00,200.13,0.00,0.00,0.00,37.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.10,0.00,0.00,0.00,0.00,0.00,11.05
30.97,0.00,324.37,161.37,0.00,0.00,0.00,0.00,0.00,0.00,83.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,244.50,0.00,0.00,0.00,0.00,0.00,0.00,73.35,0.00,0.00,0.00,52.97,0.00,2.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.85,0.00,0.00,0.00,0.00,0.00,12.22
14.13,0.00,165.42,82.29,0.00,0.00,0.00,0.00,58.60,0.00,42.81,0.00,0.00,0.00,0.00,0.00,48.63,0.00,86.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.76,0.00,2.49,0.00,176.23,117.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.31,0.00,0.00,4.99,155.03,0.00,6.65
6.39,0.00,79.47,71.09,0.00,0.00,0.00,0.00,80.47,0.00,20.57,0.00,0.00,0.00,0.00,0.00,66.69,0.00,33.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.97,0.00,1.80,0.00,241.21,160.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.39,0.00,0.00,2.40,212.46,0.00,2.80
5.65,0.00,99.16,92.34,0.00,0.00,0.00,0.00,78.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.07,0.00,31.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.56,0.00,2.34,0.00,235.34,156.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.68,0.00,0.00,2.53,207.29,0.00,2.34
5.16,0.00,105.95,112.66,0.00,0.00,0.00,0.00,83.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.45,0.00,9.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.48,0.00,2.24,0.00,249.23,166.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.47,0.00,0.00,3.44,183.01,0.00,1.72
3.90,0.00,64.37,112.48,0.00,0.00,0.00,0.00,87.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.84,0.00,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.23,0.00,2.15,0.00,263.54,175.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.49,0.00,0.00,2.69,203.60,0.00,0.94
3.25,0.00,38.21,132.31,0.00,0.00,0.00,0.00,88.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.60,0.00,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.96,0.00,2.60,0.00,265.01,176.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.51,0.00,0.00,4.16,205.87,0.00,0.39
2.78,0.00,28.89,123.00,0.00,0.00,0.00,0.00,90.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.87,0.00,3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.59,0.00,3.18,0.00,270.25,180.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.71,0.00,0.00,5.96,209.94,0.00,0.40
2.86,0.00,45.83,110.60,0.00,0.00,0.00,0.00,80.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.76,0.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.93,0.00,11.31,0.00,3.33,0.00,242.74,161.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,7.98,232.26,0.00,0.48
3.37,0.00,48.70,122.87,0.00,0.00,0.00,0.00,76.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.59,0.00,2.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.74,0.00,10.66,0.00,3.59,0.00,228.79,152.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.37,0.00,0.00,10.21,234.63,0.00,1.01
